id,ingredientId,orderId,itemNumberInOrder
3103,9,1499,0
3104,5,1500,1
3105,7,1501,0
3106,64,1503,0
3107,41,1503,1
3108,63,1504,0
3109,6,1504,0
3110,9,1505,2
3111,6,1507,1
3112,65,1507,1
3113,12,1509,0
3114,12,1509,0
3115,63,1509,1
3116,6,1509,1
3117,63,1510,1
3118,6,1511,1
3119,6,1511,2
3120,32,1512,2
3121,38,1513,0
3122,6,1513,1
3123,24,1514,1
3124,51,1514,2
3125,63,1515,0
3126,64,1515,0
3127,6,1516,0
3128,51,1516,0
3129,6,1517,1
3130,2,1517,1
3131,0,1518,1
3132,63,1519,0
3133,12,1520,0
3134,4,1520,0
3135,26,1520,1
3136,3,1520,1
3137,31,1522,0
3138,31,1522,0
3139,7,1522,1
3140,3,1522,1
3141,6,1523,0
3142,3,1523,2
3143,3,1523,2
3144,35,1524,0
3145,5,1524,0
3146,45,1527,0
3147,5,1527,0
3148,58,1527,2
3149,59,1529,0
3150,66,1529,1
3151,0,1530,0
3152,59,1530,1
3153,26,1530,1
3154,58,1531,0
3155,6,1531,1
3156,63,1531,1
3157,58,1531,2
3158,58,1531,2
